s_id,a_id,x,y
31,-35,3137.27,-2077.61
31,-39,2038.19,-1279.67
31,-40,1214.73,-2807.51
31,-41,2266.41,-2250.88
31,-42,119.06,69.64
31,-44,3628.46,-1069.23
31,-51,1923.08,-1788.35
31,-52,-1546.93,1453.72
31,-56,1149.12,-520
31,-60,4193.06,-487.71
31,-62,843.88,-704.68
31,-64,1893.03,-1936.54
31,-72,1497.41,-2114.75
31,-73,-1984.18,1946.92
31,-75,-1861.74,2125.81
31,-81,826.1,-3754.22
31,-83,2310.78,-531.8
31,-84,475.14,-262.38
31,-87,-152.09,-2664.05
31,-93,1966.79,-1547.93
31,-98,1273.82,-1269.31
31,-111,-2216.67,2419.92
31,-112,-938.77,3582.47
31,-128,711.79,-880.76
31,-132,2116.77,-1123.83
31,-133,-683.96,696.71
31,-148,-624.29,-2278.82
31,-153,-812.92,1068.64
31,-157,1395.42,-510.31
31,-162,2734.83,-1783.89
31,-164,1244.35,-1410.91
31,-166,1577.6,-362.67
32,-8,3007.04,-2717.01
32,-19,-3173.24,3066.62
32,-21,-3297.54,2823.23
32,-22,2515.19,-3070.25
32,-31,-247.02,-419.3
32,-35,2890.26,-2496.91
32,-39,1791.18,-1698.97
32,-40,967.71,-3226.81
32,-41,2019.4,-2670.19
32,-42,-127.96,-349.66
32,-44,3381.45,-1488.53
32,-51,1676.06,-2207.65
32,-52,-1793.95,1034.41
32,-56,902.1,-939.31
32,-60,3946.05,-907.02
32,-62,596.86,-1123.99
32,-64,1646.01,-2355.85
32,-72,1250.39,-2534.05
32,-73,-2231.19,1527.62
32,-75,-2108.75,1706.51
32,-81,579.08,-4173.53
32,-83,2063.77,-951.1
32,-84,228.12,-681.68
32,-87,-399.11,-3083.36
32,-93,1719.77,-1967.23
32,-98,1026.8,-1688.61
32,-111,-2463.69,2000.62
32,-112,-1185.79,3163.16
32,-128,464.78,-1300.06
32,-132,1869.76,-1543.14
32,-133,-930.98,277.4
32,-148,-871.31,-2698.12
32,-153,-1059.94,649.34
32,-157,1148.4,-929.62
32,-162,2487.81,-2203.2
32,-164,997.34,-1830.22
32,-166,1330.58,-781.98
33,-1,1457.31,-272.85
33,-2,-448.87,-525.53
33,-7,3426.84,-1469.74
33,-9,3721.45,79.07
33,-10,-382.38,-445.24
33,-18,-1865.45,1703.32
33,-20,-126.27,-1060.41
33,-25,-1335.72,1216.36
33,-26,-1162,730.09
33,-27,-1373.74,1388.63
33,-29,-895.53,926.56
33,-36,302.34,-1400.62
33,-46,-465.87,1201.61
33,-49,-970.61,1097.29
33,-54,-54.31,1486.42
33,-65,-811.74,1002.53
33,-86,2369.1,76.66
33,-90,1643.24,-1903.37
33,-92,-349.37,-455.39
33,-103,2282.38,-1523.35
33,-105,650.91,-311.99
33,-107,-3622.93,2268.35
33,-108,-1200.03,1598.29
33,-110,-3388.66,2652.77
33,-118,634.44,-296.35
33,-120,-3279.48,2190.37
33,-122,3140.42,339.39
33,-123,-2054.31,2607.1
33,-129,2957.89,-194.43
33,-136,-951.95,2127.4
33,-137,1629.8,-3135.17
33,-140,1898.07,-2964.23
33,-142,991.24,-2477.1
33,-147,1542.54,-1491.5
34,-5,-208.47,-212.51
34,-14,416.38,-811.68
34,-15,-2615.14,-194.64
34,-16,-2843.92,1311.95
34,-28,1652.16,-2623.22
34,-38,-1467.01,-2015.36
34,-58,1249.12,-3265.99
34,-66,2577.91,-1658.59
34,-67,-1272.56,-2243.53
34,-68,-350.29,-1971.2
34,-71,388.55,-2946.23
34,-77,3048.98,-2797.58
34,-82,-2894.22,1421.25
34,-88,34.23,-1114.03
34,-94,3403.52,-871.41
34,-95,1589.84,-621.32
34,-96,-1084.24,-2211.95
34,-99,-1687.61,-2034.46
34,-101,-4245.34,980.5
34,-119,-1618.59,-2066.31
34,-121,-1021.15,-1907.54
34,-131,-768.58,-382.01
34,-143,-4493.47,681.63
34,-144,857.28,-3890.65
34,-145,-647.57,-2665.49
34,-151,-111.33,-3001.73
34,-155,-1562.12,-1518.43
34,-156,1329.8,-2048.14
34,-161,-1445.06,-2444.72
34,-165,1243.48,-3121
35,-8,116.78,-220.09
35,-11,1448.08,682.56
35,-22,-375.07,-573.34
35,-23,-399.07,-4070.59
35,-31,-3137.27,2077.61
35,-32,-2890.26,2496.91
35,-39,-1099.08,797.94
35,-40,-1922.54,-729.9
35,-41,-870.86,-173.27
35,-42,-3018.21,2147.25
35,-44,491.19,1008.38
35,-47,2692.24,-3309
35,-48,4408.07,60.05
35,-51,-1214.2,289.26
35,-56,-1988.16,1557.61
35,-60,1055.79,1589.9
35,-61,3545.76,-2020.94
35,-62,-2293.39,1372.93
35,-63,1762.2,-2411.32
35,-64,-1244.24,141.07
35,-72,-1639.87,-37.14
35,-81,-2311.17,-1676.61
35,-83,-826.49,1545.81
35,-84,-2662.13,1815.23
35,-87,-3289.37,-586.44
35,-93,-1170.48,529.68
35,-98,-1863.46,808.3
35,-100,4137.81,-814.96
35,-117,1817.01,-1898.15
35,-128,-2425.48,1196.85
35,-132,-1020.5,953.78
35,-148,-3761.57,-201.21
35,-157,-1741.85,1567.3
35,-162,-402.45,293.72
35,-164,-1892.92,666.7
35,-166,-1559.68,1714.94
36,-1,1154.97,1127.76
36,-2,-751.2,875.09
36,-7,3124.5,-69.12
36,-9,3419.11,1479.69
36,-10,-684.72,955.38
36,-18,-2167.79,3103.93
36,-19,2792.14,-2666.38
36,-20,-428.61,340.2
36,-21,2667.85,-2909.76
36,-24,-2868.66,-2772.79
36,-25,-1638.05,2616.98
36,-26,-1464.34,2130.7
36,-27,-1676.07,2789.25
36,-29,-1197.87,2327.18
36,-33,-302.34,1400.62
36,-37,-2858.79,-2663.68
36,-46,-768.21,2602.22
36,-49,-1272.95,2497.91
36,-54,-356.65,2887.03
36,-59,4307.38,845.34
36,-65,-1114.08,2403.15
36,-85,2476.15,-2763.95
36,-86,2066.76,1477.28
36,-89,929.95,-3675.16
36,-90,1340.9,-502.76
36,-92,-651.71,945.22
36,-103,1980.04,-122.73
36,-105,348.57,1088.62
36,-108,-1502.37,2998.91
36,-118,332.1,1104.26
36,-122,2838.08,1740.01
36,-125,1044.03,-3812.98
36,-129,2655.55,1206.18
36,-136,-1254.29,3528.02
36,-137,1327.46,-1734.56
36,-140,1595.73,-1563.62
36,-142,688.9,-1076.49
36,-147,1240.2,-90.89
37,-2,2107.59,3538.77
37,-10,2174.07,3619.05
37,-20,2430.19,3003.88
37,-24,-9.86,-109.11
37,-36,2858.79,2663.68
37,-89,3788.75,-1011.49
37,-92,2207.09,3608.9
37,-125,3902.83,-1149.3
37,-137,4186.25,929.12
37,-142,3547.69,1587.19
38,-5,1258.54,1802.85
38,-13,2998.98,-2740.02
38,-14,1883.39,1203.68
38,-15,-1148.13,1820.73
38,-16,-1376.91,3327.31
38,-28,3119.16,-607.86
38,-34,1467.01,2015.36
38,-53,3527.86,-2745.85
38,-55,-365.7,-2156.79
38,-58,2716.13,-1250.63
38,-66,4044.92,356.78
38,-67,194.45,-228.16
38,-68,1116.72,44.16
38,-71,1855.55,-930.86
38,-79,2959.17,-2806.19
38,-82,-1427.22,3436.62
38,-88,1501.24,901.33
38,-95,3056.85,1394.04
38,-96,382.76,-196.59
38,-97,1982.65,-3486.94
38,-99,-220.6,-19.09
38,-101,-2778.33,2995.87
38,-113,-729.72,-2598.32
38,-119,-151.58,-50.95
38,-121,445.85,107.83
38,-124,3462.01,-2732.08
38,-131,698.43,1633.35
38,-143,-3026.47,2696.99
38,-144,2324.28,-1875.28
38,-145,819.44,-650.12
38,-149,-3308.34,2768.45
38,-151,1355.68,-986.37
38,-155,-95.11,496.93
38,-156,2796.8,-32.77
38,-161,21.94,-429.35
38,-165,2710.49,-1105.63
39,-8,1215.86,-1018.03
39,-11,2547.16,-115.38
39,-22,724.01,-1371.28
39,-31,-2038.19,1279.67
39,-32,-1791.18,1698.97
39,-35,1099.08,-797.94
39,-40,-823.46,-1527.84
39,-41,228.22,-971.21
39,-42,-1919.13,1349.31
39,-44,1590.27,210.44
39,-51,-115.11,-508.68
39,-52,-3585.12,2733.39
39,-56,-889.08,759.67
39,-60,2154.87,791.95
39,-62,-1194.31,574.98
39,-63,2861.28,-3209.26
39,-64,-145.16,-656.87
39,-72,-540.78,-835.08
39,-81,-1212.09,-2474.55
39,-83,272.59,747.87
39,-84,-1563.05,1017.29
39,-87,-2190.28,-1384.39
39,-93,-71.4,-268.26
39,-98,-764.37,10.36
39,-117,2916.09,-2696.09
39,-128,-1326.4,398.91
39,-132,78.58,155.84
39,-133,-2722.15,1976.38
39,-148,-2662.49,-999.15
39,-153,-2851.12,2348.31
39,-157,-642.77,769.35
39,-162,696.63,-504.22
39,-164,-793.84,-131.24
39,-166,-460.59,916.99
40,-8,2039.33,509.81
40,-11,3370.62,1412.46
40,-22,1547.47,156.56
40,-23,1523.47,-3340.69
40,-31,-1214.73,2807.51
40,-32,-967.71,3226.81
40,-35,1922.54,729.9
40,-39,823.46,1527.84
40,-41,1051.68,556.63
40,-42,-1095.67,2877.15
40,-44,2413.73,1738.28
40,-51,708.35,1019.16
40,-56,-65.61,2287.51
40,-60,2978.33,2319.79
40,-62,-370.85,2102.82
40,-63,3684.74,-1681.42
40,-64,678.3,870.97
40,-72,282.68,692.76
40,-81,-388.63,-946.71
40,-83,1096.05,2275.71
40,-84,-739.59,2545.13
40,-87,-1366.82,143.45
40,-93,752.06,1259.58
40,-98,59.09,1538.2
40,-117,3739.55,-1168.25
40,-128,-502.94,1926.75
40,-132,902.04,1683.68
40,-133,-1898.69,3504.22
40,-148,-1839.02,528.69
40,-153,-2027.65,3876.15
40,-157,180.69,2297.19
40,-162,1520.1,1023.62
40,-164,29.62,1396.6
40,-166,362.87,2444.83
41,-8,987.64,-46.82
41,-11,2318.93,855.83
41,-22,495.79,-400.07
41,-23,471.79,-3897.32
41,-31,-2266.41,2250.88
41,-32,-2019.4,2670.19
41,-35,870.86,173.27
41,-39,-228.22,971.21
41,-40,-1051.68,-556.63
41,-42,-2147.35,2320.52
41,-44,1362.05,1181.66
41,-51,-343.34,462.53
41,-56,-1117.3,1730.88
41,-60,1926.65,1763.17
41,-62,-1422.53,1546.2
41,-63,2633.06,-2238.05
41,-64,-373.39,314.34
41,-72,-769.01,136.13
41,-81,-1440.32,-1503.34
41,-83,44.37,1719.08
41,-84,-1791.27,1988.5
41,-87,-2418.51,-413.17
41,-93,-299.63,702.95
41,-98,-992.6,981.57
41,-117,2687.87,-1724.88
41,-128,-1554.62,1370.12
41,-132,-149.64,1127.05
41,-133,-2950.38,2947.59
41,-148,-2890.71,-27.94
41,-153,-3079.34,3319.52
41,-157,-871,1740.57
41,-162,468.41,466.99
41,-164,-1022.06,839.97
41,-166,-688.82,1888.21
42,-8,3135,-2367.34
42,-21,-3169.58,3172.9
42,-22,2643.14,-2720.59
42,-31,-119.06,-69.64
42,-32,127.96,349.66
42,-35,3018.21,-2147.25
42,-39,1919.13,-1349.31
42,-40,1095.67,-2877.15
42,-41,2147.35,-2320.52
42,-44,3509.4,-1138.87
42,-51,1804.02,-1857.99
42,-52,-1665.99,1384.08
42,-56,1030.05,-589.64
42,-60,4074,-557.36
42,-62,724.82,-774.33
42,-64,1773.97,-2006.18
42,-72,1378.35,-2184.39
42,-73,-2103.24,1877.28
42,-75,-1980.8,2056.17
42,-81,707.04,-3823.86
42,-83,2191.72,-601.44
42,-84,356.08,-332.02
42,-87,-271.15,-2733.7
42,-93,1847.73,-1617.57
42,-98,1154.76,-1338.95
42,-111,-2335.73,2350.28
42,-112,-1057.83,3512.83
42,-128,592.73,-950.4
42,-132,1997.71,-1193.47
42,-133,-803.02,627.07
42,-148,-743.35,-2348.46
42,-153,-931.98,999
42,-157,1276.36,-579.96
42,-162,2615.76,-1853.53
42,-164,1125.29,-1480.55
42,-166,1458.54,-432.32
43,-4,1156.36,-606.89
43,-12,-41.37,-9.68
43,-13,-1868.75,500.16
43,-17,604.57,-217.18
43,-28,-1748.57,2632.32
43,-30,-161.31,-202.1
43,-53,-1339.88,494.32
43,-58,-2151.61,1989.55
43,-66,-822.82,3596.95
43,-70,576.27,-391.23
43,-71,-3012.19,2309.31
43,-77,-351.76,2457.96
43,-79,-1908.57,433.98
43,-94,2.79,4384.13
43,-97,-2885.09,-246.76
43,-116,287.89,-135.3
43,-124,-1405.72,508.1
43,-134,931.55,917.64
43,-141,767.39,-308.52
43,-144,-2543.45,1364.9
43,-151,-3512.06,2253.81
43,-156,-2070.93,3207.41
43,-165,-2157.25,2134.54
43,-167,-3773.67,-1400.83
44,-8,-374.41,-1228.48
44,-11,956.89,-325.82
44,-22,-866.26,-1581.72
44,-31,-3628.46,1069.23
44,-32,-3381.45,1488.53
44,-35,-491.19,-1008.38
44,-39,-1590.27,-210.44
44,-40,-2413.73,-1738.28
44,-41,-1362.05,-1181.66
44,-42,-3509.4,1138.87
44,-48,3916.88,-948.33
44,-51,-1705.38,-719.12
44,-56,-2479.35,549.22
44,-60,564.6,581.51
44,-61,3054.57,-3029.33
44,-62,-2784.58,364.54
44,-63,1271.01,-3419.7
44,-64,-1735.43,-867.31
44,-72,-2131.06,-1045.52
44,-81,-2802.36,-2685
44,-83,-1317.68,537.43
44,-84,-3153.32,806.85
44,-87,-3780.56,-1594.83
44,-93,-1661.67,-478.7
44,-98,-2354.65,-200.08
44,-100,3646.63,-1823.35
44,-117,1325.82,-2906.54
44,-127,4069.86,-665.06
44,-128,-2916.67,188.47
44,-132,-1511.69,-54.61
44,-148,-4252.76,-1209.59
44,-157,-2233.04,558.91
44,-162,-893.64,-714.67
44,-164,-2384.11,-341.68
44,-166,-2050.86,706.55
45,-57,-76.93,-86.92
45,-74,303.14,-274.37
45,-76,3705.09,-2153.21
45,-114,659.13,-945.56
45,-115,-989.48,1132.97
45,-126,-76.63,118.29
45,-135,-203.18,212.31
45,-138,2520.27,-1788.33
45,-146,90.76,9.64
45,-152,3206.64,-1822.97
45,-160,425.96,-692.32
46,-1,1923.18,-1474.46
46,-2,17,-1727.13
46,-9,4187.32,-1122.53
46,-10,83.49,-1646.85
46,-18,-1399.58,501.71
46,-20,339.6,-2262.02
46,-25,-869.85,14.76
46,-26,-696.13,-471.52
46,-27,-907.87,187.03
46,-29,-429.66,-275.04
46,-33,465.87,-1201.61
46,-36,768.21,-2602.22
46,-49,-504.74,-104.31
46,-54,411.56,284.81
46,-65,-345.87,-199.07
46,-76,-3070.54,1761.07
46,-86,2834.97,-1124.94
46,-90,2109.11,-3104.98
46,-92,116.5,-1657
46,-103,2748.25,-2724.95
46,-105,1116.78,-1513.6
46,-107,-3157.06,1066.74
46,-108,-734.16,396.69
46,-110,-2922.79,1451.17
46,-118,1100.31,-1497.96
46,-120,-2813.61,988.77
46,-122,3606.29,-862.21
46,-123,-1588.44,1405.5
46,-129,3423.76,-1396.04
46,-136,-486.08,925.79
